CNT,CNTSCHID,REGION,STRATUM,SC001Q01TA,SC011Q01TA,SCHSIZE,SC002Q01TA,SC002Q02TA,STRATIO,TOTAT,student_behavior_issue_mean,teacher_behavior_issue_mean,resources_issue_mean,staff_issues_mean,SC061Q01TA,SC061Q02TA,SC061Q03TA,SC061Q04TA,SC061Q05TA,SC061Q06TA,SC061Q07TA,SC061Q08TA,SC061Q09TA,SC061Q10TA,SC017Q01NA,SC017Q02NA,SC017Q03NA,SC017Q04NA,SC017Q05NA,SC017Q06NA,SC017Q07NA,SC017Q08NA
CZE,20300165,20300,CZE18,4,1,583,241,342,13.7176,42.5,1.2,1.4,1.75,1.75,1,2,1,1,1,2,2,1,1,1,3,1,2,1,2,1,2,2
CZE,20300166,20300,CZE25,4,1,870,495,375,13.2824,65.5,1,1.8,2,1.5,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2
CZE,20300167,20300,CZE30,2,1,243,128,115,7.2537,33.5,1.6,1.4,1.5,1.5,2,2,1,2,1,1,1,2,2,1,3,1,1,1,2,2,1,1
CZE,20300168,20300,CZE31,3,1,297,134,163,12.913,23,2.2,2,2.5,2,2,3,2,2,2,2,2,2,2,2,3,2,2,1,2,2,3,3
CZE,20300169,20300,CZE29,5,1,290,110,180,10.5455,27.5,2.2,1.8,1.5,2,3,4,2,1,1,2,2,1,2,2,3,3,1,1,2,2,1,1
CZE,20300170,20300,CZE32,2,1,47,33,14,4.2727,11,1.6,1,2,1.75,1,3,2,1,1,1,1,1,1,1,1,2,2,2,3,3,1,1
CZE,20300171,20300,CZE30,3,1,198,55,143,10.4211,19,1.2,1.4,3,2.75,1,2,1,1,1,2,1,2,1,1,1,2,4,4,3,3,4,2
CZE,20300172,20300,CZE14,4,1,370,139,231,13.7037,27,1.2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3
CZE,20300173,20300,CZE03,3,1,133,79,54,11.0833,12,1.8,2,2.75,2.75,2,2,3,1,1,2,3,2,1,2,3,3,4,1,3,2,3,3
CZE,20300174,20300,CZE29,3,1,415,172,243,11.2162,37,1.8,2.8,1.25,1.25,2,2,1,2,2,2,3,3,4,2,1,2,1,1,1,2,1,1
CZE,20300175,20300,CZE02,3,1,431,228,203,15.963,27,1.6,1.6,2.5,2,1,2,2,1,2,1,2,2,2,1,1,3,3,1,3,3,2,2
CZE,20300176,20300,CZE08,1,3,225,100,125,15.5172,14.5,1.6,2.2,2.5,1,1,3,1,1,2,2,3,2,2,2,1,1,1,1,2,2,3,3
CZE,20300177,20300,CZE32,3,2,155,80,75,23.8462,6.5,2.2,1,2,1.75,3,3,2,1,2,1,1,1,1,1,3,2,1,1,2,2,2,2
CZE,20300178,20300,CZE29,3,1,442,212,230,13,34,1.2,1.2,1.5,1.25,1,2,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1
CZE,20300179,20300,CZE06,1,3,167,89,78,NA,13.5,2.2,2.4,3,1.5,2,3,3,1,2,2,2,4,2,2,1,2,2,1,4,4,2,2
CZE,20300180,20300,CZE31,2,1,168,28,140,9.3333,18,3,2.6,2.5,2.5,2,3,4,3,3,3,2,3,3,2,3,3,2,2,2,2,3,3
CZE,20300181,20300,CZE29,4,2,830,350,480,12.3881,67,1.6,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
CZE,20300182,20300,CZE27,2,1,434,170,264,12.4,35,1.2,1.2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
CZE,20300183,20300,CZE06,3,3,331,153,178,13.5102,24.5,2,1.6,1,2.5,2,3,2,1,2,2,2,1,2,1,3,3,3,1,1,1,1,1
CZE,20300184,20300,CZE14,3,3,376,195,181,14.7451,25.5,1.6,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
CZE,20300185,20300,CZE30,4,1,709,122,587,12.8909,55,1.6,1.6,1,1,2,3,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1
CZE,20300186,20300,CZE29,2,1,320,130,190,11.8519,27,1.2,1.2,1,1.75,1,2,1,1,1,1,1,1,2,1,3,2,1,1,1,1,1,1
CZE,20300187,20300,CZE12,3,1,508,288,220,14.7246,34.5,2,1.8,2,1.75,2,2,3,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2
CZE,20300188,20300,CZE30,2,1,219,43,176,6.9524,31.5,2,2,2.25,1.25,2,3,2,2,1,2,2,2,2,2,2,1,1,1,3,3,2,1
CZE,20300189,20300,CZE30,3,1,392,106,286,12.0615,32.5,3.4,2.2,2.5,1.5,4,4,4,3,2,2,2,3,2,2,2,2,1,1,2,3,3,2
CZE,20300190,20300,CZE31,2,1,142,95,47,7.1,20,2.8,1.4,1.5,1,3,4,3,2,2,2,1,1,2,1,1,1,1,1,1,2,1,2
CZE,20300191,20300,CZE32,3,2,150,89,61,6.8182,22,1.8,1.2,3,3,2,2,3,1,1,1,2,1,1,1,3,3,3,3,3,3,3,3
CZE,20300192,20300,CZE30,5,1,640,590,50,9.8462,65,1.4,2.4,1,1.5,1,2,2,1,1,3,2,2,2,3,3,1,1,1,1,1,1,1
CZE,20300193,20300,CZE29,5,1,873,449,424,12.9333,67.5,1,1,1.5,4,1,1,1,1,1,1,1,1,1,1,4,4,4,4,2,2,1,1
CZE,20300194,20300,CZE31,5,1,870,655,215,20.2326,43,2.6,1.6,1.5,2.5,3,3,3,2,2,1,2,1,2,2,3,2,3,2,2,2,1,1
CZE,20300195,20300,CZE30,2,1,235,96,139,11.75,20,1.2,1,1.5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
CZE,20300196,20300,CZE12,2,1,537,275,262,12.9398,41.5,2.6,1.4,1.75,2.25,2,3,4,2,2,2,1,1,1,2,3,2,2,2,2,2,2,1
CZE,20300197,20300,CZE30,3,2,751,120,631,9.103,82.5,1.2,1,1.75,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1
CZE,20300198,20300,CZE11,2,1,777,384,393,15.2353,51,2.4,2.4,2.5,1.5,2,3,3,2,2,2,2,3,4,1,2,2,1,1,2,3,2,3
CZE,20300199,20300,CZE31,2,2,289,79,210,9.7966,29.5,2,1,2,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3
CZE,20300200,20300,CZE29,5,1,419,196,223,12.5075,33.5,1.2,1.8,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1
CZE,20300201,20300,CZE04,1,3,148,73,75,14.0952,10.5,1.4,1.4,2,1.75,1,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2
CZE,20300202,20300,CZE32,5,1,427,227,200,9.8161,43.5,1.8,1.2,1.5,1.25,3,2,2,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1
CZE,20300203,20300,CZE17,2,1,195,83,112,10.2632,19,1.8,2.2,2,2.5,1,2,2,2,2,2,2,3,2,2,2,3,3,2,1,3,2,2
CZE,20300204,20300,CZE11,1,1,131,63,68,8.1875,16,1.6,1.4,1.75,1.75,1,2,2,1,2,1,2,1,2,1,3,2,1,1,1,1,3,2
CZE,20300205,20300,CZE30,4,2,177,124,53,4.481,39.5,2.2,1,3,3,4,4,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3
CZE,20300206,20300,CZE13,3,1,559,306,253,13.1529,42.5,1.4,2.2,2,3.75,1,2,2,1,1,2,3,2,2,2,4,3,4,4,2,2,2,2
CZE,20300207,20300,CZE29,3,1,588,260,328,12.9231,45.5,2.2,2.8,2.25,1.5,2,3,2,2,2,2,3,3,4,2,3,1,1,1,1,2,3,3
CZE,20300208,20300,CZE07,2,3,715,341,374,17.875,40,2,1.6,2.25,3,3,2,2,1,2,1,3,1,2,1,3,4,2,3,2,2,3,2
CZE,20300209,20300,CZE15,5,2,278,131,147,7.4133,37.5,1.6,1.6,1,1.75,1,2,2,2,1,1,2,2,2,1,3,2,1,1,1,1,1,1
CZE,20300210,20300,CZE08,4,1,668,349,319,12.8462,52,1.6,1.6,1,1,2,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1
CZE,20300211,20300,CZE30,5,3,191,54,137,9.0952,21,1.8,1,1.5,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1
CZE,20300213,20300,CZE11,3,1,591,296,295,14.241,41.5,2.8,2,2.5,2.5,3,3,3,2,3,2,2,2,2,2,2,3,3,2,2,2,3,3
CZE,20300214,20300,CZE31,3,1,593,411,182,8.6569,68.5,2.4,2.4,1.25,2.75,3,3,2,2,2,2,3,3,3,1,3,3,4,1,2,1,1,1
CZE,20300215,20300,CZE14,2,3,443,205,238,14.2903,31,1.6,1.8,1.25,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,1,1,1
CZE,20300216,20300,CZE12,3,1,950,638,312,21.1111,45,2,1.6,1.75,2,2,3,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2
CZE,20300217,20300,CZE29,3,1,621,257,364,12.5455,49.5,1.6,2.8,3,1,1,2,2,1,2,3,1,4,4,2,1,1,1,1,3,3,3,3
CZE,20300218,20300,CZE05,3,3,443,164,279,15.8214,28,2,2.4,2,2.25,2,2,2,2,2,3,2,2,3,2,3,2,2,2,2,2,2,2
CZE,20300219,20300,CZE31,3,1,602,570,32,10.1176,59.5,3.2,2.4,2.5,2.25,4,4,4,2,2,1,4,3,2,2,3,2,2,2,3,2,3,2
CZE,20300220,20300,CZE01,5,3,719,355,364,16.3409,44,2.2,2.2,2,2.5,2,2,3,2,2,2,3,1,2,3,3,3,2,2,2,2,2,2
CZE,20300221,20300,CZE32,3,2,133,89,44,4.6667,28.5,2.8,1.6,2.5,1.5,3,3,3,3,2,1,2,2,2,1,2,2,1,1,2,3,2,3
CZE,20300222,20300,CZE10,2,2,602,298,304,16.0533,37.5,2,2.4,2.75,2,2,2,2,2,2,2,3,3,2,2,3,1,3,1,2,2,4,3
CZE,20300223,20300,CZE04,2,3,642,328,314,17.3514,37,1.6,2,1.25,2,1,2,2,1,2,3,1,3,2,1,1,2,2,3,1,1,1,2
CZE,20300224,20300,CZE13,1,3,230,125,105,13.9394,16.5,1.8,1.4,2,1.5,2,2,2,1,2,2,2,1,1,1,2,2,1,1,3,2,1,2
CZE,20300225,20300,CZE32,2,1,430,239,191,6.7717,63.5,2.2,1.8,2,2.75,2,3,2,2,2,2,1,2,2,2,2,3,3,3,2,3,1,2
CZE,20300226,20300,CZE11,5,1,277,131,146,14.973,18.5,2,2.2,2.5,3.25,2,3,2,1,2,2,3,2,2,2,4,2,4,3,2,2,3,3
CZE,20300227,20300,CZE02,3,1,464,229,235,15.4667,30,1.8,1.8,1,1,2,3,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1
CZE,20300228,20300,CZE02,2,2,781,371,410,14.7358,53,2,1.8,2.5,3.5,2,2,3,1,2,2,2,2,1,2,3,3,4,4,2,2,3,3
CZE,20300229,20300,CZE31,3,2,512,192,320,12.0471,42.5,2.6,2.4,1.5,2.5,3,4,3,1,2,3,2,3,2,2,3,3,2,2,1,1,1,3
CZE,20300230,20300,CZE31,2,1,301,259,42,5.4234,55.5,3.4,3.4,4,3.75,4,4,3,3,3,3,4,4,3,3,4,4,4,3,4,4,4,4
CZE,20300231,20300,CZE05,1,3,129,63,66,9.9231,13,2,1.4,1.75,2,2,4,1,1,2,2,1,1,2,1,3,3,1,1,3,2,1,1
CZE,20300232,20300,CZE07,1,3,326,163,163,14.8182,22,2.6,2,3.25,2.5,2,3,3,2,3,2,2,2,2,2,4,4,1,1,3,3,4,3
CZE,20300233,20300,CZE06,2,3,262,134,128,13.4359,19.5,2.4,1.4,1.25,2.25,2,4,2,2,2,2,2,1,1,1,1,3,2,3,1,1,1,2
CZE,20300234,20300,CZE06,3,3,538,260,278,16.5538,32.5,2,1.2,1.75,1.5,2,3,2,1,2,1,2,1,1,1,2,2,1,1,1,3,2,1
CZE,20300235,20300,CZE12,3,3,651,326,325,14.6292,44.5,2,1.4,1.5,1.25,2,3,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,3
CZE,20300236,20300,CZE12,1,3,183,90,93,14.0769,13,1.8,1.2,1.75,2,2,2,2,1,2,1,1,2,1,1,3,2,2,1,1,2,2,2
CZE,20300237,20300,CZE01,3,1,162,88,74,9.2571,17.5,1.4,1.2,1,1.75,2,2,1,1,1,1,2,1,1,1,3,2,1,1,1,1,1,1
CZE,20300238,20300,CZE30,3,1,683,515,168,11.2893,60.5,2.6,1.4,2.75,1,3,3,3,2,2,2,1,1,2,1,1,1,1,1,2,3,3,3
CZE,20300239,20300,CZE30,5,1,1414,1258,156,12.0855,117,1.6,2.4,3,2,2,2,2,1,1,2,3,2,3,2,2,2,2,2,3,3,3,3
CZE,20300240,20300,CZE29,3,1,450,200,250,11.6883,38.5,2.2,2.6,1.75,2.25,2,3,2,2,2,3,2,3,3,2,2,1,3,3,3,2,1,1
CZE,20300241,20300,CZE26,3,1,665,303,362,11.4655,58,1.4,1.8,2.25,2,1,1,2,1,2,2,2,2,2,1,3,1,3,1,2,1,3,3
CZE,20300242,20300,CZE11,3,3,730,355,375,17.381,42,1.2,1,2,2.25,1,1,1,1,2,1,1,1,1,1,3,2,2,2,2,2,2,2
CZE,20300243,20300,CZE19,3,1,530,250,280,11.7778,45,1.8,3.4,1,2.25,1,3,2,1,2,4,4,3,4,2,2,2,4,1,1,1,1,1
CZE,20300244,20300,CZE31,3,1,315,113,202,12.1154,26,1.8,2,2,2.5,2,2,1,2,2,2,2,2,3,1,3,3,2,2,2,2,2,2
CZE,20300245,20300,CZE23,2,1,354,156,198,13.3585,26.5,1.4,1.6,1.75,2.25,1,2,1,1,2,2,2,1,2,1,2,2,3,2,2,2,2,1
CZE,20300246,20300,CZE06,3,1,624,373,251,15.2195,41,1.8,1.8,1.75,1.5,2,2,2,1,2,2,3,1,1,2,1,3,1,1,2,2,2,1
CZE,20300247,20300,CZE06,1,3,126,75,51,11.4545,11,3,1.6,1,3.25,4,4,3,2,2,1,2,2,1,2,4,4,2,3,1,1,1,1
CZE,20300248,20300,CZE11,2,1,876,438,438,16.2222,54,1.4,2.4,1.5,2.25,1,1,2,1,2,3,2,3,2,2,2,3,1,3,1,1,3,1
CZE,20300249,20300,CZE29,4,1,236,95,141,10.2609,23,1.6,2,2,1.25,2,2,1,1,2,2,2,2,2,2,1,1,1,2,3,3,1,1
CZE,20300250,20300,CZE30,3,1,263,221,42,5.9101,44.5,1.8,1.8,1.25,1.5,3,3,1,1,1,2,2,1,3,1,1,2,2,1,2,1,1,1
CZE,20300251,20300,CZE06,2,1,373,165,208,11.6563,32,2.6,2.2,2.25,3.5,3,3,3,2,2,2,3,2,2,2,4,4,3,3,2,2,3,2
CZE,20300252,20300,CZE28,4,1,514,162,352,11.9535,43,2,2,1.25,1.75,2,3,2,1,2,2,2,2,2,2,2,3,1,1,1,2,1,1
CZE,20300253,20300,CZE31,3,1,553,446,107,14.1795,39,2,1.2,2,2,3,3,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2
CZE,20300254,20300,CZE31,3,1,680,279,401,10.88,62.5,3.2,2.2,1.5,3,3,4,3,3,3,3,2,3,1,2,3,2,4,3,1,1,1,3
CZE,20300255,20300,CZE31,3,1,670,482,188,10.8065,62,1.2,1,1,1.5,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1
CZE,20300256,20300,CZE29,2,1,118,28,90,9.0769,13,1.8,1.4,2,1.5,2,3,2,1,1,2,2,1,1,1,2,1,2,1,3,3,1,1
CZE,20300257,20300,CZE19,3,2,585,260,325,12.1875,48,2,2,1.5,1.25,2,3,2,2,1,2,2,2,2,2,1,2,1,1,2,2,1,1
CZE,20300258,20300,CZE02,3,3,660,334,326,16.5,40,1.6,1.6,1,2,1,3,2,1,1,2,2,2,1,1,3,3,1,1,1,1,1,1
CZE,20300259,20300,CZE29,5,1,402,158,244,11.8235,34,1.2,1.4,2,2.25,1,2,1,1,1,1,2,2,1,1,3,2,2,2,2,2,2,2
CZE,20300260,20300,CZE06,3,1,68,41,27,8.5,8,1,1.8,3,2.25,1,1,1,1,1,2,2,2,2,1,2,2,3,2,3,3,3,3
CZE,20300261,20300,CZE10,1,1,228,120,108,14.25,16,1.8,1.8,1,1,2,3,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1
CZE,20300262,20300,CZE10,2,2,351,169,182,12.5357,28,2.2,2,1,1.75,2,3,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1
CZE,20300263,20300,CZE29,2,2,259,113,146,12.0465,21.5,1.6,2.4,2,2,2,3,1,1,1,2,3,2,3,2,3,2,2,1,2,2,2,2
CZE,20300264,20300,CZE08,1,3,174,96,78,14.5,12,1.6,2.2,1,2,2,2,2,1,1,2,3,2,2,2,2,2,2,2,1,1,1,1
CZE,20300265,20300,CZE14,3,1,649,329,320,14.2637,45.5,1.8,2,2,1.75,2,2,2,1,2,2,2,2,2,2,1,1,3,2,2,2,2,2
CZE,20300266,20300,CZE07,1,2,205,102,103,15.7692,13,2,2,1,1.25,2,3,2,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1
CZE,20300267,20300,CZE31,2,1,611,325,286,9.2576,66,2.2,2,3.25,3.75,3,3,2,2,1,2,2,2,2,2,4,4,4,3,3,2,4,4
CZE,20300268,20300,CZE22,2,1,397,133,264,11.6765,34,1.2,1.8,1.5,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2
CZE,20300269,20300,CZE31,3,1,404,78,326,5.8978,68.5,2.6,1.8,2.25,1.75,3,3,3,2,2,2,2,2,1,2,3,2,1,1,2,2,2,3
CZE,20300270,20300,CZE32,3,3,94,61,33,NA,22,2.6,1.8,1.25,2.25,3,3,3,2,2,1,3,2,2,1,3,1,2,3,1,2,1,1
CZE,20300271,20300,CZE05,2,3,304,178,126,14.8293,20.5,2.2,2.4,1.75,2.75,3,3,2,1,2,2,3,3,2,2,4,3,2,2,1,2,3,1
CZE,20300272,20300,CZE02,1,3,188,98,90,13.9259,13.5,2.2,2.2,2,1,3,3,2,1,2,2,2,2,3,2,1,1,1,1,2,2,2,2
CZE,20300273,20300,CZE30,4,1,764,192,572,8.9357,85.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CZE,20300274,20300,CZE29,3,1,662,280,382,9.8806,67,2,2,1.5,1.25,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
CZE,20300275,20300,CZE09,1,3,290,150,140,14.5,20,1.8,1.6,1.5,1.25,2,3,2,1,1,2,1,2,2,1,1,1,2,1,3,1,1,1
CZE,20300276,20300,CZE15,5,1,873,449,424,12.9333,67.5,1,1,1.5,4,1,1,1,1,1,1,1,1,1,1,4,4,4,4,2,2,1,1
CZE,20300277,20300,CZE09,3,1,574,310,264,14.7179,39,2.2,2,2.75,2.25,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,4,3
CZE,20300278,20300,CZE31,2,2,572,293,279,9.6949,59,2.2,1,1.5,1.25,3,3,2,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1
CZE,20300279,20300,CZE09,1,3,386,185,201,14.566,26.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CZE,20300280,20300,CZE31,3,2,474,227,247,12.3117,38.5,1.8,1.6,1.5,2,3,3,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,1
CZE,20300281,20300,CZE14,4,1,492,270,222,14.2609,34.5,1.6,2,1.5,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
CZE,20300282,20300,CZE01,5,3,97,53,44,4.9744,19.5,2,2.2,2.25,2.25,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,3,2,2
CZE,20300283,20300,CZE10,2,1,548,363,185,19.2281,28.5,1.4,2.4,1,1.75,1,3,1,1,1,3,2,3,2,2,1,1,3,2,1,1,1,1
CZE,20300284,20300,CZE31,4,1,917,879,38,19.3053,47.5,2.4,2.6,1.25,2.5,3,3,2,2,2,2,3,3,3,2,3,2,3,2,1,2,1,1
CZE,20300285,20300,CZE06,3,2,416,201,215,15.1273,27.5,3.4,1.4,1.25,2,4,4,4,2,3,2,2,1,1,1,2,3,1,2,1,2,1,1
CZE,20300286,20300,CZE29,3,1,656,254,402,13.12,50,2.2,2.6,1.5,1.75,2,3,2,2,2,2,3,3,3,2,2,2,2,1,2,2,1,1
CZE,20300287,20300,CZE18,2,1,264,117,147,10.56,25,1.8,2.2,2.25,1.5,2,3,2,1,1,2,3,3,2,1,3,1,1,1,2,2,3,2
CZE,20300288,20300,CZE14,2,3,523,284,239,15.8485,33,1.6,2,1.5,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2
CZE,20300289,20300,CZE14,3,1,145,73,72,9.6667,15,2.2,1.6,1.75,1.25,3,2,2,2,2,2,2,2,1,1,1,2,1,1,2,3,1,1
CZE,20300290,20300,CZE03,3,3,859,469,390,14.3167,60,2.6,2.6,2,3,3,3,3,2,2,3,4,2,2,2,3,3,3,3,2,2,2,2
CZE,20300291,20300,CZE16,2,1,366,171,195,11.8065,31,1.4,1.6,1,1,1,2,1,1,2,1,3,1,2,1,1,1,1,1,1,1,1,1
CZE,20300292,20300,CZE01,5,1,358,197,161,12.3448,29,1.2,2.4,1,2.25,1,2,1,1,1,2,3,3,2,2,3,3,2,1,1,1,1,1
CZE,20300293,20300,CZE10,1,3,147,67,80,10.8889,13.5,1.8,1.2,1.25,2.25,1,3,2,1,2,1,1,1,2,1,2,2,3,2,1,1,1,2
CZE,20300294,20300,CZE29,3,3,466,207,259,12.1039,38.5,1.4,2,1.75,1,1,3,1,1,1,2,2,2,3,1,1,1,1,1,2,2,2,1
CZE,20300295,20300,CZE23,2,1,179,84,95,9.4211,19,1.2,1.8,2.5,1.75,1,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,3,3
CZE,20300296,20300,CZE19,2,1,393,186,207,11.3913,34.5,1.8,1.8,1,1.5,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1
CZE,20300297,20300,CZE29,3,1,449,203,246,12.3014,36.5,2,2.6,1,2.25,2,3,2,2,1,3,2,4,3,1,3,1,3,2,1,1,1,1
CZE,20300298,20300,CZE07,1,3,146,86,60,11.68,12.5,2,1.6,1.75,2.25,2,3,2,1,2,2,1,2,1,2,3,3,2,1,2,2,2,1
CZE,20300299,20300,CZE06,1,1,120,58,62,11.4286,10.5,2.4,2.2,1.5,2.25,2,4,2,2,2,2,3,3,2,1,3,2,2,2,2,2,1,1
CZE,20300300,20300,CZE32,1,1,83,68,15,5.7241,14.5,2.2,2,1.5,2.5,2,2,3,2,2,2,3,2,2,1,3,3,3,1,2,2,1,1
CZE,20300301,20300,CZE31,3,1,305,150,155,8.9706,34,2,1.2,2,1,3,3,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2
CZE,20300302,20300,CZE31,3,1,582,552,30,14.3704,40.5,2,2,2,2.5,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2
CZE,20300303,20300,CZE30,5,1,870,655,215,20.2326,43,2.6,1.6,1.5,2.5,3,3,3,2,2,1,2,1,2,2,3,2,3,2,2,2,1,1
CZE,20300304,20300,CZE30,5,1,1910,847,1063,24.6452,77.5,1.6,1.2,2.25,2.25,1,3,2,1,1,1,2,1,1,1,3,3,2,1,2,2,3,2
CZE,20300305,20300,CZE11,1,1,173,100,73,10.4848,16.5,1.8,2.4,2.5,2.25,2,3,2,1,1,2,3,3,2,2,2,2,3,2,2,2,3,3
CZE,20300306,20300,CZE05,2,2,469,250,219,15.6333,30,2.2,2.4,2,2.25,3,3,2,1,2,2,2,3,3,2,3,2,3,1,1,1,3,3
CZE,20300307,20300,CZE31,4,1,540,159,381,9.7297,55.5,2.4,2,1.25,2.75,3,3,2,2,2,2,2,2,2,2,3,2,4,2,1,1,2,1
CZE,20300308,20300,CZE19,3,1,621,276,345,12.42,50,2,1.8,1.25,1.5,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,2
CZE,20300309,20300,CZE03,1,3,224,107,117,16,14,2.4,2.2,2.75,2,2,4,3,1,2,2,3,3,1,2,3,3,1,1,2,3,3,3
CZE,20300310,20300,CZE29,2,1,569,282,287,11.732,48.5,2,2.2,1,2,2,2,2,2,2,2,2,3,2,2,1,1,3,3,1,1,1,1
CZE,20300311,20300,CZE05,3,1,395,200,195,15.1923,26,2,1.2,1.5,1.25,2,3,2,1,2,1,2,1,1,1,1,2,1,1,1,1,2,2
CZE,20300312,20300,CZE30,3,1,130,60,70,14.4444,9,1.4,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CZE,20300313,20300,CZE16,2,1,321,128,193,11.4643,28,1.6,2,2.5,2.75,2,2,2,1,1,3,2,1,3,1,1,2,4,4,2,2,3,3
CZE,20300314,20300,CZE07,2,3,494,339,155,19,26,1.8,1.4,1,1,2,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1
CZE,20300315,20300,CZE24,2,1,318,136,182,11.7778,27,2,1.8,2,1.75,2,2,2,2,2,2,1,2,2,2,2,1,3,1,3,1,2,2
CZE,20300316,20300,CZE02,1,3,303,140,163,NA,NA,1.8,2,1,2.75,2,3,2,1,1,2,3,2,2,1,3,3,3,2,1,1,1,1
CZE,20300317,20300,CZE29,5,1,287,137,150,8.4412,34,2.8,2.6,3,3.25,4,4,2,2,2,2,4,2,3,2,3,3,4,3,NA,3,3,3
CZE,20300318,20300,CZE31,2,1,331,317,14,9.8806,33.5,1.6,1.8,1,2,2,3,1,1,1,2,2,1,2,2,3,3,1,1,1,1,1,1
CZE,20300319,20300,CZE05,2,1,275,121,154,14.4737,19,2,1.8,1,2.25,3,3,2,1,1,2,2,2,1,2,3,4,1,1,1,1,1,1
CZE,20300320,20300,CZE05,2,2,189,99,90,14,13.5,1.8,2,2.75,3,2,2,3,1,1,2,3,2,2,1,4,4,2,2,3,3,4,1
CZE,20300321,20300,CZE12,1,1,290,152,138,14.5,20,1.8,1.6,2.75,1,2,2,2,1,2,2,2,1,2,1,1,1,1,1,3,2,3,3
CZE,20300322,20300,CZE12,2,1,427,200,227,10.1667,42,2,1.6,2.25,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,3
CZE,20300323,20300,CZE03,1,3,250,142,108,15.1515,16.5,3.6,1.6,3,1.5,4,4,4,3,3,1,3,2,1,1,3,1,1,1,3,3,3,3
CZE,20300324,20300,CZE20,2,1,382,156,226,10.1867,37.5,1.8,2.2,2.5,1.5,1,2,2,2,2,3,2,2,2,2,2,1,2,1,2,2,3,3
CZE,20300325,20300,CZE27,2,1,455,307,148,16.5455,27.5,2.2,2.4,2,2.75,2,3,2,2,2,2,3,3,2,2,3,2,4,2,2,2,2,2
CZE,20300326,20300,CZE20,3,1,362,148,214,11.6774,31,2.2,2.8,3,2.25,2,3,2,2,2,3,3,3,3,2,2,3,2,2,3,2,3,4
CZE,20300327,20300,CZE06,3,1,680,331,349,14.9451,45.5,1.8,1.6,2.25,3.25,2,2,2,1,2,1,2,2,2,1,3,3,4,3,2,2,3,2
CZE,20300328,20300,CZE04,4,1,719,341,378,15.6304,46,1.8,2,2,2.75,2,2,2,1,2,2,2,2,2,2,3,3,3,2,2,2,2,2
CZE,20300329,20300,CZE30,3,1,460,418,42,9.7872,47,2,1.4,3,1.25,2,2,2,2,2,2,1,2,1,1,1,2,1,1,3,3,3,NA
CZE,20300330,20300,CZE06,3,3,717,329,388,16.1124,44.5,2,1,3,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,3,2,3,4
